,tpr,fpr
0,0.0,0.000657030223390276
1,0.0,0.001314060446780552
2,0.0,0.0019710906701708277
3,0.0,0.002628120893561104
4,0.0,0.0032851511169513796
5,0.0,0.003942181340341655
6,0.0,0.0045992115637319315
7,0.0,0.005256241787122208
8,0.0,0.005913272010512484
9,0.0,0.006570302233902759
10,0.0,0.007227332457293035
11,0.0,0.00788436268068331
12,0.0,0.008541392904073587
13,0.0,0.009198423127463863
14,0.0,0.00985545335085414
15,0.0,0.010512483574244415
16,0.0,0.011169513797634692
17,0.0,0.011826544021024968
18,0.0,0.012483574244415242
19,0.0,0.013140604467805518
20,0.0,0.013797634691195795
21,0.09090909090909091,0.013797634691195795
22,0.09090909090909091,0.01445466491458607
23,0.09090909090909091,0.015111695137976347
24,0.09090909090909091,0.01576872536136662
25,0.09090909090909091,0.0164257555847569
26,0.09090909090909091,0.017082785808147174
27,0.09090909090909091,0.017739816031537452
28,0.09090909090909091,0.018396846254927726
29,0.09090909090909091,0.019053876478318004
30,0.09090909090909091,0.01971090670170828
31,0.09090909090909091,0.020367936925098553
32,0.09090909090909091,0.02102496714848883
33,0.09090909090909091,0.021681997371879105
34,0.09090909090909091,0.022339027595269383
35,0.09090909090909091,0.022996057818659658
36,0.09090909090909091,0.023653088042049936
37,0.09090909090909091,0.02431011826544021
38,0.09090909090909091,0.024967148488830485
39,0.18181818181818182,0.024967148488830485
40,0.18181818181818182,0.025624178712220762
41,0.2727272727272727,0.025624178712220762
42,0.2727272727272727,0.026281208935611037
43,0.2727272727272727,0.026938239159001315
44,0.2727272727272727,0.02759526938239159
45,0.2727272727272727,0.028252299605781867
46,0.2727272727272727,0.02890932982917214
47,0.36363636363636365,0.02890932982917214
48,0.45454545454545453,0.02890932982917214
49,0.45454545454545453,0.02956636005256242
50,0.45454545454545453,0.030223390275952694
51,0.45454545454545453,0.03088042049934297
52,0.45454545454545453,0.03153745072273324
53,0.45454545454545453,0.032194480946123524
54,0.5454545454545454,0.032194480946123524
55,0.6363636363636364,0.032194480946123524
56,0.6363636363636364,0.0328515111695138
57,0.6363636363636364,0.03350854139290407
58,0.6363636363636364,0.03416557161629435
59,0.6363636363636364,0.03482260183968462
60,0.6363636363636364,0.035479632063074903
61,0.6363636363636364,0.03613666228646518
62,0.6363636363636364,0.03679369250985545
63,0.6363636363636364,0.03745072273324573
64,0.6363636363636364,0.03810775295663601
65,0.6363636363636364,0.03876478318002628
66,0.7272727272727273,0.03876478318002628
67,0.7272727272727273,0.03942181340341656
68,0.7272727272727273,0.04007884362680683
69,0.7272727272727273,0.040735873850197106
70,0.8181818181818182,0.040735873850197106
71,0.8181818181818182,0.04139290407358739
72,0.8181818181818182,0.04204993429697766
73,0.8181818181818182,0.042706964520367936
74,0.9090909090909091,0.042706964520367936
75,0.9090909090909091,0.04336399474375821
76,0.9090909090909091,0.04402102496714849
77,0.9090909090909091,0.04467805519053877
78,0.9090909090909091,0.04533508541392904
79,0.9090909090909091,0.045992115637319315
80,0.9090909090909091,0.04664914586070959
81,0.9090909090909091,0.04730617608409987
82,0.9090909090909091,0.047963206307490146
83,0.9090909090909091,0.04862023653088042
84,0.9090909090909091,0.049277266754270695
85,0.9090909090909091,0.04993429697766097
86,0.9090909090909091,0.05059132720105125
87,0.9090909090909091,0.051248357424441525
88,0.9090909090909091,0.0519053876478318
89,0.9090909090909091,0.052562417871222074
90,0.9090909090909091,0.053219448094612355
91,0.9090909090909091,0.05387647831800263
92,0.9090909090909091,0.054533508541392904
93,0.9090909090909091,0.05519053876478318
94,0.9090909090909091,0.05584756898817345
95,0.9090909090909091,0.056504599211563734
96,0.9090909090909091,0.05716162943495401
97,0.9090909090909091,0.05781865965834428
98,0.9090909090909091,0.05847568988173456
99,0.9090909090909091,0.05913272010512484
100,0.9090909090909091,0.059789750328515114
101,0.9090909090909091,0.06044678055190539
102,0.9090909090909091,0.06110381077529566
103,0.9090909090909091,0.06176084099868594
104,0.9090909090909091,0.06241787122207622
105,0.9090909090909091,0.06307490144546649
106,0.9090909090909091,0.06373193166885677
107,0.9090909090909091,0.06438896189224705
108,0.9090909090909091,0.06504599211563732
109,0.9090909090909091,0.0657030223390276
110,0.9090909090909091,0.06636005256241786
111,0.9090909090909091,0.06701708278580815
112,0.9090909090909091,0.06767411300919843
113,0.9090909090909091,0.0683311432325887
114,0.9090909090909091,0.06898817345597898
115,0.9090909090909091,0.06964520367936924
116,0.9090909090909091,0.07030223390275953
117,0.9090909090909091,0.07095926412614981
118,0.9090909090909091,0.07161629434954007
119,0.9090909090909091,0.07227332457293036
120,0.9090909090909091,0.07293035479632064
121,0.9090909090909091,0.0735873850197109
122,0.9090909090909091,0.07424441524310119
123,0.9090909090909091,0.07490144546649145
124,0.9090909090909091,0.07555847568988174
125,0.9090909090909091,0.07621550591327202
126,0.9090909090909091,0.07687253613666228
127,0.9090909090909091,0.07752956636005257
128,0.9090909090909091,0.07818659658344283
129,1.0,0.07818659658344283
130,1.0,0.07884362680683311
131,1.0,0.0795006570302234
132,1.0,0.08015768725361366
133,1.0,0.08081471747700394
134,1.0,0.08147174770039421
135,1.0,0.0821287779237845
136,1.0,0.08278580814717477
137,1.0,0.08344283837056504
138,1.0,0.08409986859395532
139,1.0,0.08475689881734559
140,1.0,0.08541392904073587
141,1.0,0.08607095926412615
142,1.0,0.08672798948751642
143,1.0,0.0873850197109067
144,1.0,0.08804204993429698
145,1.0,0.08869908015768725
146,1.0,0.08935611038107753
147,1.0,0.0900131406044678
148,1.0,0.09067017082785808
149,1.0,0.09132720105124836
150,1.0,0.09198423127463863
151,1.0,0.09264126149802891
152,1.0,0.09329829172141918
153,1.0,0.09395532194480946
154,1.0,0.09461235216819974
155,1.0,0.09526938239159001
156,1.0,0.09592641261498029
157,1.0,0.09658344283837056
158,1.0,0.09724047306176084
159,1.0,0.09789750328515112
160,1.0,0.09855453350854139
161,1.0,0.09921156373193167
162,1.0,0.09986859395532194
163,1.0,0.10052562417871222
164,1.0,0.1011826544021025
165,1.0,0.10183968462549277
166,1.0,0.10249671484888305
167,1.0,0.10315374507227333
168,1.0,0.1038107752956636
169,1.0,0.10446780551905388
170,1.0,0.10512483574244415
171,1.0,0.10578186596583443
172,1.0,0.10643889618922471
173,1.0,0.10709592641261498
174,1.0,0.10775295663600526
175,1.0,0.10840998685939553
176,1.0,0.10906701708278581
177,1.0,0.10972404730617609
178,1.0,0.11038107752956636
179,1.0,0.11103810775295664
180,1.0,0.1116951379763469
181,1.0,0.11235216819973719
182,1.0,0.11300919842312747
183,1.0,0.11366622864651774
184,1.0,0.11432325886990802
185,1.0,0.11498028909329829
186,1.0,0.11563731931668857
187,1.0,0.11629434954007885
188,1.0,0.11695137976346912
189,1.0,0.1176084099868594
190,1.0,0.11826544021024968
191,1.0,0.11892247043363995
192,1.0,0.11957950065703023
193,1.0,0.1202365308804205
194,1.0,0.12089356110381078
195,1.0,0.12155059132720106
196,1.0,0.12220762155059132
197,1.0,0.1228646517739816
198,1.0,0.12352168199737187
199,1.0,0.12417871222076216
200,1.0,0.12483574244415244
201,1.0,0.12549277266754272
202,1.0,0.12614980289093297
203,1.0,0.12680683311432325
204,1.0,0.12746386333771353
205,1.0,0.12812089356110382
206,1.0,0.1287779237844941
207,1.0,0.12943495400788435
208,1.0,0.13009198423127463
209,1.0,0.1307490144546649
210,1.0,0.1314060446780552
211,1.0,0.13206307490144548
212,1.0,0.13272010512483573
213,1.0,0.133377135348226
214,1.0,0.1340341655716163
215,1.0,0.13469119579500657
216,1.0,0.13534822601839686
217,1.0,0.1360052562417871
218,1.0,0.1366622864651774
219,1.0,0.13731931668856767
220,1.0,0.13797634691195795
221,1.0,0.13863337713534823
222,1.0,0.1392904073587385
223,1.0,0.13994743758212877
224,1.0,0.14060446780551905
225,1.0,0.14126149802890933
226,1.0,0.14191852825229961
227,1.0,0.1425755584756899
228,1.0,0.14323258869908015
229,1.0,0.14388961892247043
230,1.0,0.1445466491458607
231,1.0,0.145203679369251
232,1.0,0.14586070959264127
233,1.0,0.14651773981603153
234,1.0,0.1471747700394218
235,1.0,0.1478318002628121
236,1.0,0.14848883048620237
237,1.0,0.14914586070959265
238,1.0,0.1498028909329829
239,1.0,0.1504599211563732
240,1.0,0.15111695137976347
241,1.0,0.15177398160315375
242,1.0,0.15243101182654403
243,1.0,0.1530880420499343
244,1.0,0.15374507227332457
245,1.0,0.15440210249671485
246,1.0,0.15505913272010513
247,1.0,0.1557161629434954
248,1.0,0.15637319316688567
249,1.0,0.15703022339027595
250,1.0,0.15768725361366623
251,1.0,0.1583442838370565
252,1.0,0.1590013140604468
253,1.0,0.15965834428383704
254,1.0,0.16031537450722733
255,1.0,0.1609724047306176
256,1.0,0.1616294349540079
257,1.0,0.16228646517739817
258,1.0,0.16294349540078842
259,1.0,0.1636005256241787
260,1.0,0.164257555847569
261,1.0,0.16491458607095927
262,1.0,0.16557161629434955
263,1.0,0.1662286465177398
264,1.0,0.16688567674113008
265,1.0,0.16754270696452037
266,1.0,0.16819973718791065
267,1.0,0.16885676741130093
268,1.0,0.16951379763469118
269,1.0,0.17017082785808146
270,1.0,0.17082785808147175
271,1.0,0.17148488830486203
272,1.0,0.1721419185282523
273,1.0,0.1727989487516426
274,1.0,0.17345597897503284
275,1.0,0.17411300919842312
276,1.0,0.1747700394218134
277,1.0,0.1754270696452037
278,1.0,0.17608409986859397
279,1.0,0.17674113009198422
280,1.0,0.1773981603153745
281,1.0,0.17805519053876478
282,1.0,0.17871222076215507
283,1.0,0.17936925098554535
284,1.0,0.1800262812089356
285,1.0,0.18068331143232588
286,1.0,0.18134034165571616
287,1.0,0.18199737187910645
288,1.0,0.18265440210249673
289,1.0,0.18331143232588698
290,1.0,0.18396846254927726
291,1.0,0.18462549277266754
292,1.0,0.18528252299605782
293,1.0,0.1859395532194481
294,1.0,0.18659658344283836
295,1.0,0.18725361366622864
296,1.0,0.18791064388961892
297,1.0,0.1885676741130092
298,1.0,0.18922470433639949
299,1.0,0.18988173455978974
300,1.0,0.19053876478318002
301,1.0,0.1911957950065703
302,1.0,0.19185282522996058
303,1.0,0.19250985545335086
304,1.0,0.19316688567674112
305,1.0,0.1938239159001314
306,1.0,0.19448094612352168
307,1.0,0.19513797634691196
308,1.0,0.19579500657030224
309,1.0,0.1964520367936925
310,1.0,0.19710906701708278
311,1.0,0.19776609724047306
312,1.0,0.19842312746386334
313,1.0,0.19908015768725362
314,1.0,0.19973718791064388
315,1.0,0.20039421813403416
316,1.0,0.20105124835742444
317,1.0,0.20170827858081472
318,1.0,0.202365308804205
319,1.0,0.20302233902759526
320,1.0,0.20367936925098554
321,1.0,0.20433639947437582
322,1.0,0.2049934296977661
323,1.0,0.20565045992115638
324,1.0,0.20630749014454666
325,1.0,0.20696452036793692
326,1.0,0.2076215505913272
327,1.0,0.20827858081471748
328,1.0,0.20893561103810776
329,1.0,0.20959264126149804
330,1.0,0.2102496714848883
331,1.0,0.21090670170827858
332,1.0,0.21156373193166886
333,1.0,0.21222076215505914
334,1.0,0.21287779237844942
335,1.0,0.21353482260183967
336,1.0,0.21419185282522996
337,1.0,0.21484888304862024
338,1.0,0.21550591327201052
339,1.0,0.2161629434954008
340,1.0,0.21681997371879105
341,1.0,0.21747700394218134
342,1.0,0.21813403416557162
343,1.0,0.2187910643889619
344,1.0,0.21944809461235218
345,1.0,0.22010512483574243
